,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Marcel Büchel,77,LIE,"CM,DM",27-000,45,0,0,0,0,0,0,0,0,24,0,1,1,0.0,0.0,0.0,0,0,13,20,65.0,0,12,0,0,0,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Mattia Valoti,27,ITA,"DM,CM",24-193,45,0,0,0,0,0,0,1,0,26,0,1,1,0.0,0.0,0.0,0,0,20,24,83.3,1,13,0,1,1,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Mohamed Fares,93,ALG,LB,22-031,90,0,0,0,0,0,0,0,0,64,1,4,2,0.0,0.0,0.0,1,0,33,47,70.2,5,31,2,4,1,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Nícolas Andrade,1,BRA,GK,29-340,90,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.0,0,0,35,40,87.5,0,18,0,0,0,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Rolando Aarons,16,ENG,RM,22-122,36,0,0,0,0,1,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,5,9,55.6,0,6,0,1,0,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Ryder Matos,7,BRA,"LM,FW,RM",25-019,90,0,0,0,0,2,0,0,0,36,2,0,1,0.1,0.1,0.0,0,0,18,21,85.7,1,25,5,3,1,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Rômulo,2,ITA,"CM,RM",30-300,90,0,0,0,0,0,0,0,0,42,3,0,1,0.0,0.0,0.1,1,0,30,36,83.3,4,20,1,1,0,7fd94d34
ITA-Serie A,1718,2018-03-18 Hellas Verona-Atalanta,Hellas Verona,Simone Calvano,23,ITA,"CM,DM",24-250,90,0,0,0,0,0,0,1,0,40,1,1,1,0.0,0.0,0.0,0,0,25,34,73.5,4,23,0,0,0,7fd94d34
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Adam Masina,25,MAR,WB,24-075,84,0,0,0,0,0,0,0,0,44,3,1,1,0.0,0.0,0.0,0,0,24,33,72.7,4,26,1,3,2,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Antonio Mirante,83,ITA,GK,34-253,90,0,0,0,0,0,0,1,0,53,0,0,0,0.0,0.0,0.0,0,0,41,51,80.4,0,24,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Blerim Džemaili,31,SUI,CM,31-340,90,0,0,0,0,2,1,0,0,43,0,1,2,0.0,0.0,0.0,3,1,26,34,76.5,4,24,2,1,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Erick Pulgar,5,CHI,CM,24-062,90,0,0,0,0,1,0,0,0,65,1,1,1,0.0,0.0,0.0,1,0,46,56,82.1,3,33,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Filip Helander,18,SWE,CB,24-330,90,0,0,0,0,0,0,0,0,72,0,2,3,0.0,0.0,0.0,0,0,42,58,72.4,4,36,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Giancarlo González,3,CRC,CB,30-038,90,0,0,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.0,0,0,28,38,73.7,0,22,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Godfred Donsah,77,GHA,CM,21-284,90,0,0,0,0,2,0,0,0,35,0,0,1,0.4,0.4,0.0,2,0,20,25,80.0,0,23,0,4,4,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Ibrahima Mbaye,15,SEN,WB,23-119,32,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.4,1,0,8,13,61.5,0,7,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Ladislav Krejčí,11,CZE,WB,25-256,6,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,1,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Rodrigo Palacio,24,ARG,FW,36-041,90,0,0,0,0,2,0,0,0,49,0,1,1,0.1,0.1,0.0,2,0,27,36,75.0,2,36,2,1,1,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Sebastien De Maio,6,FRA,CB,31-013,58,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,1,0,20,25,80.0,1,14,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Simone Romagnoli,26,ITA,CB,28-037,14,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,2,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Simone Verdi,9,ITA,FW,25-249,90,1,0,0,0,3,2,0,0,54,2,2,1,0.6,0.6,0.1,3,0,25,41,61.0,3,31,4,6,4,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Bologna,Vasilis Torosidis,35,GRE,"WB,CB",32-281,76,0,0,0,0,0,0,0,0,43,2,0,0,0.0,0.0,0.0,3,0,27,32,84.4,3,14,0,2,2,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Adam Marušić,77,MNE,WB,25-152,90,0,0,0,0,0,0,0,0,52,0,3,0,0.0,0.0,0.1,4,0,38,47,80.9,7,33,2,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Bastos,15,ANG,CB,26-356,45,0,0,0,0,0,0,1,0,38,3,0,1,0.0,0.0,0.1,1,0,32,35,91.4,2,32,1,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Ciro Immobile,17,ITA,FW,28-026,90,0,0,0,0,2,1,0,0,28,0,0,0,0.1,0.1,0.0,3,0,13,21,61.9,1,22,7,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Felipe Anderson,10,BRA,"WB,CM",24-337,82,0,0,0,0,4,0,0,0,67,3,1,3,0.2,0.2,0.1,5,0,36,46,78.3,5,40,5,8,5,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Felipe Caicedo,20,ECU,CM,29-194,8,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,0,1,0.0,0,1,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Jordan Lukaku,5,BEL,WB,23-236,45,0,0,0,0,1,0,0,0,31,2,0,1,0.0,0.0,0.1,2,0,24,26,92.3,1,21,0,2,2,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Lucas Leiva,6,BRA,CM,31-068,90,1,0,0,0,3,2,0,0,95,3,3,1,0.5,0.5,0.1,7,0,62,75,82.7,12,69,2,2,1,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Luis Alberto,18,ESP,"FW,CM",25-171,90,0,1,0,0,4,1,0,0,87,2,0,3,0.1,0.1,0.5,6,1,50,73,68.5,11,61,5,2,2,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Luiz Felipe,27,ITA,CB,20-361,90,0,0,0,0,0,0,0,0,87,5,1,4,0.0,0.0,0.0,1,0,63,71,88.7,11,59,6,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Marco Parolo,16,ITA,CM,33-052,90,0,0,0,0,5,1,0,0,67,3,3,1,0.2,0.2,0.0,3,0,33,49,67.3,1,38,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Nani,7,POR,FW,31-121,45,0,0,0,0,0,0,0,0,25,2,0,2,0.0,0.0,0.0,1,0,12,18,66.7,1,16,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Stefan de Vrij,3,NED,CB,26-041,90,0,0,0,0,0,0,0,0,65,0,2,1,0.0,0.0,0.0,2,0,53,60,88.3,4,51,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Thomas Strakosha,1,ALB,GK,22-364,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,21,95.2,0,13,0,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Lazio-Bologna,Lazio,Wallace,13,BRA,CB,23-155,45,0,0,0,0,1,0,1,0,46,1,3,1,0.0,0.0,0.0,1,1,32,36,88.9,6,33,1,0,0,ff475e71
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Emanuele Giaccherini,17,ITA,LM,32-317,70,0,0,0,0,0,0,1,0,28,0,0,0,0.0,0.0,0.0,1,1,17,23,73.9,3,21,2,3,2,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Fabio Depaoli,27,ITA,RM,20-328,90,0,0,0,0,1,0,1,0,22,0,0,2,0.1,0.1,0.1,2,1,9,15,60.0,1,7,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Fabrizio Cacciatore,29,ITA,RB,31-161,90,0,0,0,0,0,0,1,0,46,0,0,2,0.0,0.0,0.1,3,1,28,38,73.7,3,17,1,1,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Ivan Radovanović,8,SRB,CM,29-201,90,0,0,0,0,1,0,0,0,40,0,2,1,0.0,0.0,0.0,2,1,30,33,90.9,10,26,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Lucas Castro,19,ARG,CM,28-343,86,0,0,0,0,0,0,0,0,43,2,1,0,0.0,0.0,0.1,2,0,20,32,62.5,5,18,2,1,1,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Mariusz Stępiński,9,POL,FW,22-310,90,1,1,0,0,1,1,1,0,19,1,0,0,0.7,0.7,0.0,0,0,9,12,75.0,1,15,1,3,2,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Mattia Bani,14,ITA,CB,24-098,90,0,0,0,0,0,0,0,0,43,1,2,1,0.0,0.0,0.0,0,0,22,26,84.6,0,18,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Nenad Tomović,40,SRB,CB,30-200,90,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,0,0,16,22,72.7,1,13,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Paweł Jaroszyński,44,POL,LB,23-167,90,0,0,0,0,0,0,1,0,65,4,2,0,0.0,0.0,0.0,1,0,31,54,57.4,3,10,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Përparim Hetemaj,56,FIN,LM,31-096,20,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Roberto Inglese,45,ITA,FW,26-126,75,1,0,0,0,3,1,0,0,32,2,0,2,0.2,0.2,0.0,0,0,14,17,82.4,2,20,1,1,1,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Sergio Pellissier,31,ITA,FW,38-340,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Stefano Sorrentino,70,ITA,GK,38-355,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,13,25,52.0,0,5,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Chievo,Valter Birsa,23,SVN,"FW,AM",31-223,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,André Silva,9,POR,FW,22-132,31,1,0,0,0,3,1,0,0,10,0,0,0,0.8,0.8,0.1,2,1,4,4,100.0,0,5,0,1,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Cristián Zapata,17,COL,CB,31-169,90,0,0,0,0,0,0,0,0,91,1,4,1,0.0,0.0,0.0,1,0,79,85,92.9,4,57,1,1,1,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Fabio Borini,11,ITA,RB,26-354,59,0,0,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.0,0,0,59,65,90.8,9,31,1,1,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Franck Kessié,79,CIV,"RM,CM",21-089,90,0,0,0,1,0,0,1,0,67,0,0,1,0.8,0.0,0.0,4,1,44,54,81.5,7,48,2,2,2,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Giacomo Bonaventura,5,ITA,"LM,CM",28-208,90,0,0,0,0,3,0,0,0,73,0,0,0,0.1,0.1,0.0,4,0,63,69,91.3,8,41,2,2,2,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Gianluigi Donnarumma,99,ITA,GK,19-021,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,26,30,86.7,0,14,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Hakan Çalhanoğlu,10,TUR,LW,24-038,90,1,0,0,0,5,2,1,0,62,1,0,0,0.7,0.7,0.1,8,0,39,51,76.5,6,39,7,2,1,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Leonardo Bonucci,19,ITA,CB,30-321,90,0,0,0,0,0,0,0,0,93,0,1,2,0.0,0.0,0.0,2,0,77,88,87.5,4,59,2,1,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Lucas Biglia,21,ARG,"CM,DM",32-047,90,0,0,0,0,2,1,1,0,116,1,1,2,0.1,0.1,0.1,4,1,91,103,88.3,12,67,2,2,2,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Mateo Musacchio,22,ARG,RB,27-204,7,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,1,0,6,7,85.7,2,3,0,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Patrick Cutrone,63,ITA,FW,20-074,83,1,0,0,0,2,1,0,0,19,0,0,0,0.5,0.5,0.0,2,0,12,16,75.0,1,12,1,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Ricardo Rodríguez,68,SUI,"LB,CB",25-205,90,0,0,0,0,2,0,0,0,86,1,0,0,0.0,0.0,0.0,1,0,69,79,87.3,10,51,3,0,0,dc8dcb91
ITA-Serie A,1718,2018-03-18 Milan-Chievo,Milan,Suso,8,ESP,RW,24-119,90,0,0,0,0,1,0,0,0,85,2,1,0,0.0,0.0,0.5,5,1,62,73,84.9,13,52,6,10,6,dc8dcb91
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Adel Taarabt,11,MAR,AM,28-298,29,0,0,0,0,1,1,0,0,17,1,0,0,0.1,0.1,0.0,1,0,11,12,91.7,0,8,2,1,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Aleandro Rosi,20,ITA,WB,30-305,77,0,0,0,0,2,1,1,0,26,0,2,2,0.1,0.1,0.1,1,0,14,20,70.0,2,12,1,1,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Andrea Bertolacci,8,ITA,CM,27-066,90,0,0,0,0,1,0,0,0,62,2,4,0,0.0,0.0,0.0,0,0,44,56,78.6,4,11,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Andrey Galabinov,16,BUL,FW,29-111,90,0,0,0,0,2,0,0,0,42,1,0,0,0.1,0.1,0.1,2,0,15,31,48.4,2,18,1,2,2,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Darko Lazović,22,SRB,AM,27-184,61,0,0,0,0,1,0,0,0,19,0,0,1,0.1,0.1,0.0,1,0,10,14,71.4,0,5,1,1,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Davide Biraschi,14,ITA,"CB,RB",23-259,90,0,0,0,0,0,0,0,0,46,3,2,2,0.0,0.0,0.0,2,0,22,30,73.3,1,13,1,4,3,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Diego Laxalt,93,URU,"WB,LB",25-039,90,0,0,0,0,0,0,1,0,66,2,0,1,0.0,0.0,0.0,3,0,37,54,68.5,6,34,3,2,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Ervin Zukanović,87,BIH,CB,31-035,90,0,0,0,0,1,0,0,0,61,2,1,1,0.0,0.0,0.0,1,0,43,48,89.6,4,22,1,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Giuseppe Rossi,49,ITA,"AM,WB",31-045,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Goran Pandev,19,MKD,AM,34-234,66,0,0,0,0,2,0,0,0,23,2,0,0,0.2,0.2,0.0,4,0,12,16,75.0,2,13,1,2,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Luca Rigoni,30,ITA,"AM,RM",33-101,24,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,4,5,80.0,2,1,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Mattia Perin,1,ITA,GK,25-128,90,0,0,0,0,0,0,0,0,59,0,1,0,0.0,0.0,0.0,0,0,29,57,50.9,0,21,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Nicolás Spolli,2,ARG,CB,35-026,90,0,0,0,0,1,0,0,0,38,2,4,1,0.1,0.1,0.0,0,0,18,25,72.0,0,3,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Genoa,Oscar Hiljemark,88,SWE,"CM,LM",25-263,90,0,0,0,0,1,1,0,0,55,1,1,2,0.0,0.0,0.3,6,0,35,45,77.8,3,15,1,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Allan,5,BRA,RM,27-069,90,0,0,0,0,2,0,0,0,66,4,0,1,0.4,0.4,0.0,4,0,39,51,76.5,3,39,5,5,4,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Arkadiusz Milik,99,POL,FW,24-018,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.5,1,0,4,5,80.0,1,4,1,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Dries Mertens,14,BEL,FW,30-316,81,0,0,0,0,5,0,0,0,50,1,0,0,0.4,0.4,0.4,6,0,24,35,68.6,2,32,3,8,3,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Elseid Hysaj,23,ALB,RB,24-026,90,0,0,0,0,1,0,0,0,82,1,1,2,0.0,0.0,0.0,0,0,59,70,84.3,1,42,4,1,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Jorginho,8,ITA,CM,26-088,90,0,0,0,0,0,0,0,0,128,0,2,2,0.0,0.0,0.4,4,0,101,118,85.6,19,59,2,1,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,José Callejón,7,ESP,RW,31-035,85,0,1,0,0,0,0,0,0,47,0,0,1,0.0,0.0,0.2,5,1,33,43,76.7,3,25,0,2,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Kalidou Koulibaly,26,SEN,CB,26-271,90,0,0,0,0,0,0,0,0,97,0,0,3,0.0,0.0,0.0,1,0,81,91,89.0,10,63,2,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Lorenzo Insigne,24,ITA,LW,26-287,90,0,0,0,0,4,1,0,0,86,0,0,0,0.6,0.6,0.1,6,0,64,76,84.2,5,55,4,2,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Marek Hamšík,17,SVK,LM,30-234,19,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.0,0,0,16,18,88.9,4,10,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Marko Rog,30,CRO,RW,22-242,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,1,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Mário Rui,6,POR,LB,26-295,90,0,0,0,0,0,0,0,0,109,0,0,0,0.0,0.0,0.0,2,0,98,108,90.7,12,62,6,1,1,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Pepe Reina,25,ESP,GK,35-199,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,37,41,90.2,0,25,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Piotr Zieliński,20,POL,LM,23-302,71,0,0,0,0,2,0,1,0,86,3,0,2,0.1,0.1,0.0,2,0,61,76,80.3,6,49,3,1,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Napoli-Genoa,Napoli,Raúl Albiol,33,ESP,CB,32-195,90,1,0,0,0,2,2,0,0,88,0,2,0,0.2,0.2,0.0,0,0,72,78,92.3,10,51,0,0,0,54fb96d5
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Antonio Candreva,87,ITA,"RW,DM",31-018,77,0,0,0,0,1,0,0,0,60,0,1,0,0.4,0.4,0.1,5,2,42,57,73.7,3,41,3,2,2,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Borja Valero,20,ESP,FW,33-065,11,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,1,8,2,1,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Danilo D'Ambrosio,33,ITA,"LB,CB",29-190,90,0,0,0,0,1,1,0,0,85,0,2,1,0.2,0.2,0.0,0,0,66,78,84.6,7,48,1,3,2,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Ivan Perišić,44,CRO,"LW,WB",29-044,90,1,0,0,0,3,2,0,0,70,2,0,2,0.1,0.1,0.4,4,0,44,60,73.3,1,51,12,2,2,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,João Cancelo,7,POR,"RB,WB",23-295,90,0,1,0,0,1,0,0,0,102,3,4,1,0.0,0.0,1.0,5,2,75,89,84.3,6,61,1,5,2,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Marcelo Brozović,77,CRO,DM,25-122,90,0,0,0,0,0,0,0,0,101,6,0,2,0.0,0.0,0.0,0,0,78,88,88.6,11,70,2,4,3,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Matías Vecino,11,URU,DM,26-206,13,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.1,1,0,20,20,100.0,2,19,0,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Mauro Icardi,9,ARG,FW,25-027,65,4,0,1,1,5,3,0,0,12,0,0,1,2.5,1.7,0.0,0,0,4,5,80.0,1,6,2,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Milan Škriniar,37,SVK,CB,23-035,90,0,0,0,0,0,0,0,0,59,3,0,1,0.0,0.0,0.0,1,0,48,48,100.0,0,36,0,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Miranda,25,BRA,CB,33-192,90,0,0,0,0,0,0,0,0,77,1,3,3,0.0,0.0,0.0,1,0,54,62,87.1,1,51,0,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Rafinha,8,BRA,"AM,FW",25-034,79,0,0,0,0,1,1,1,0,58,1,0,2,0.7,0.7,0.1,6,3,42,49,85.7,8,50,4,6,4,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Roberto Gagliardini,5,ITA,DM,23-345,90,0,0,0,0,1,0,0,0,87,3,4,0,0.0,0.0,0.7,2,0,64,73,87.7,7,46,3,2,2,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Samir Handanović,1,SVN,GK,33-247,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,11,0,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Internazionale,Éder,23,ITA,FW,31-123,25,0,0,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.0,0,0,17,19,89.5,2,14,2,1,1,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Sampdoria,Bartosz Bereszyński,24,POL,RB,25-249,33,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,19,25,76.0,0,15,0,1,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Sampdoria,Dennis Praet,10,BEL,LM,23-308,90,0,0,0,0,1,1,0,0,47,7,5,0,0.1,0.1,0.0,2,0,31,38,81.6,4,23,3,5,4,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Sampdoria,Duván Zapata,91,COL,FW,26-351,90,0,0,0,0,3,0,0,0,36,0,1,0,0.2,0.2,0.0,1,0,17,26,65.4,1,19,2,1,1,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Sampdoria,Emiliano Viviano,2,ITA,GK,32-107,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,20,27,74.1,0,12,0,0,0,7fe06f30
ITA-Serie A,1718,2018-03-18 Sampdoria-Inter,Sampdoria,Fabio Quagliarella,27,ITA,FW,35-046,90,0,0,0,0,2,0,0,0,26,0,0,1,0.1,0.1,0.0,2,0,8,18,44.4,0,15,1,1,0,7fe06f30
