,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Dani Giménez,1,ESP,GK,34-257,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,19,33,57.6,0,21,0,0,0,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Fabián Ruiz Peña,6,ESP,CM,22-010,90,0,0,0,0,3,1,0,0,62,4,1,1,0.4,0.4,0.0,2,0,36,48,75.0,7,45,5,4,4,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Javi García,3,ESP,CB,31-064,90,0,0,0,0,0,0,1,0,65,0,0,0,0.0,0.0,0.0,0,0,56,58,96.6,1,48,0,0,0,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Joaquín,17,ESP,CM,36-266,82,0,1,0,0,1,0,0,0,51,0,0,1,0.0,0.0,0.6,6,2,38,43,88.4,6,40,6,5,5,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Joel Campbell,12,CRC,CM,25-291,8,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,3,0,0,0,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Junior Firpo,28,DOM,LB,21-234,90,0,0,0,0,1,0,0,0,37,3,0,2,0.1,0.1,0.0,0,0,17,23,73.9,3,19,3,1,0,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Loren Morón,16,ESP,FW,24-104,73,1,0,0,0,1,1,1,0,23,1,0,2,0.4,0.4,0.4,4,0,9,17,52.9,2,15,0,1,1,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Marc Bartra,15,ESP,CB,27-088,90,0,0,0,0,1,0,1,0,65,4,3,0,0.0,0.0,0.0,2,0,38,52,73.1,3,33,1,1,1,b77bd04f
ESP-La Liga,1718,2018-04-13 Girona-Betis,Real Betis,Sergio León,7,ESP,FW,29-097,62,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,4,10,40.0,0,9,1,0,0,b77bd04f
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Aritz Aduriz,20,ESP,FW,37-062,45,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,2,0,14,18,77.8,1,9,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Beñat Etxebarria,7,ESP,DM,31-054,65,0,1,0,0,1,0,0,0,50,1,0,0,0.0,0.0,0.1,1,1,40,48,83.3,8,22,0,1,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Iker Muniain,10,ESP,AM,25-116,25,0,0,0,0,1,0,0,0,38,0,0,1,0.0,0.0,0.0,2,0,29,36,80.6,11,22,2,1,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Iñaki Williams,11,GHA,"FW,RM,RW",23-303,90,0,0,0,0,1,0,0,0,46,1,1,0,0.1,0.1,0.0,2,1,26,34,76.5,5,29,4,3,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Iñigo Córdoba,28,ESP,LW,21-032,45,0,0,0,0,0,0,0,0,24,2,0,0,0.0,0.0,0.1,2,0,13,19,68.4,1,21,2,4,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Iñigo Martínez,4,ESP,CB,26-332,90,0,0,0,0,1,1,0,0,76,5,4,3,0.1,0.1,0.0,0,0,49,57,86.0,6,39,3,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Kepa Arrizabalaga,1,ESP,GK,23-193,90,0,0,0,0,0,0,0,0,46,0,1,0,0.0,0.0,0.0,0,0,38,45,84.4,0,25,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Markel Susaeta,14,ESP,"RW,LM,LW",30-121,90,1,0,0,0,1,1,0,0,65,2,0,0,0.0,0.0,0.4,8,0,45,59,76.3,8,44,1,2,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Mikel Balenziaga,24,ESP,LB,30-044,90,0,0,0,0,0,0,0,0,57,0,1,3,0.0,0.0,0.0,0,0,42,50,84.0,4,32,1,2,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Mikel San José,6,ESP,DM,28-319,90,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.0,1,1,47,56,83.9,7,31,1,1,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Raúl García,22,ESP,"AM,FW",31-277,90,1,0,0,0,4,2,1,0,52,5,1,3,0.3,0.3,0.0,1,0,19,32,59.4,2,20,1,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Xabier Etxeita,16,ESP,CB,30-165,45,0,0,0,0,0,0,0,0,34,0,1,0,0.0,0.0,0.0,0,0,28,31,90.3,3,15,2,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Yeray Álvarez,5,ESP,CB,23-080,45,0,0,0,0,1,0,1,0,45,5,1,0,0.1,0.1,0.0,0,0,31,36,86.1,5,20,2,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Athletic Club,Óscar de Marcos,18,ESP,RB,29-000,90,0,0,0,0,1,0,0,0,96,1,0,0,0.1,0.1,0.1,4,1,76,90,84.4,7,45,3,2,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Adrián López,15,ESP,FW,30-096,45,2,0,0,0,4,2,0,0,29,0,0,0,0.9,0.9,0.0,0,0,15,23,65.2,1,13,1,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Borja Valle,19,ESP,FW,25-279,45,1,0,0,0,1,1,0,0,16,0,0,1,0.1,0.1,0.0,0,0,6,11,54.5,1,8,1,1,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Celso Borges,22,CRC,"LM,AM",29-322,90,0,1,0,0,0,0,0,0,52,1,3,2,0.0,0.0,0.5,1,1,35,44,79.5,3,27,1,3,3,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Emre Çolak,8,TUR,AM,26-329,57,0,0,0,0,0,0,0,0,38,1,0,1,0.0,0.0,0.0,1,0,25,30,83.3,1,19,0,2,1,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Fabian Schär,24,SUI,CB,26-115,90,0,1,0,0,0,0,0,0,41,0,2,1,0.0,0.0,0.3,1,1,23,30,76.7,0,16,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Federico Valverde,17,URU,"AM,RM",19-266,33,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,4,25.0,0,1,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Fernando Navarro,3,ESP,"LB,RM",35-293,14,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,1,4,25.0,0,1,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Juanfran,2,ESP,RB,29-215,90,0,0,0,0,0,0,0,0,56,0,1,1,0.0,0.0,0.1,1,0,30,49,61.2,4,27,0,5,3,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Lucas Pérez,7,ESP,FW,29-216,90,0,1,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.1,3,3,25,38,65.8,6,30,5,4,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Luisinho,16,POR,"LB,LM",32-344,90,0,0,0,0,0,0,0,0,78,6,2,1,0.0,0.0,0.0,1,1,43,57,75.4,2,38,0,5,4,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Michael Krohn-Dehli,14,DEN,RM,34-312,76,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,24,29,82.8,2,17,1,2,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Pedro Mosquera,5,ESP,DM,29-358,90,0,0,0,0,0,0,0,0,51,7,3,2,0.0,0.0,0.0,0,0,30,33,90.9,5,19,0,2,2,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Raúl Albentosa,6,ESP,CB,29-219,90,0,0,0,0,0,0,0,0,28,0,0,1,0.0,0.0,0.0,0,0,18,22,81.8,0,11,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Athletic Club-La Coruña,Deportivo La Coruña,Rubén,13,ESP,GK,33-296,90,0,0,0,0,0,0,1,0,27,0,0,0,0.0,0.0,0.0,0,0,15,25,60.0,0,12,0,0,0,a165bdf5
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Andrés Iniesta,8,ESP,LM,33-338,83,0,0,0,0,1,1,0,0,88,1,1,3,0.1,0.1,0.0,3,0,74,81,91.4,11,68,6,6,6,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Denis Suárez,6,ESP,LM,24-098,7,0,0,0,0,1,1,0,0,9,0,0,1,0.6,0.6,0.0,0,0,1,5,20.0,0,4,0,1,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Gerard Piqué,3,ESP,CB,31-071,90,0,0,0,0,0,0,1,0,64,1,1,1,0.0,0.0,0.0,0,0,50,57,87.7,2,41,1,1,1,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Jordi Alba,18,ESP,LB,29-024,90,0,0,0,0,1,1,0,0,89,3,3,0,0.1,0.1,0.1,1,0,67,81,82.7,8,62,2,2,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Lionel Messi,10,ARG,FW,30-294,90,0,0,0,0,6,2,0,0,84,0,1,0,0.4,0.4,0.7,6,0,64,75,85.3,19,72,12,6,6,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Luis Suárez,9,URU,FW,31-080,90,1,0,0,0,1,1,0,0,45,1,0,0,0.5,0.5,0.3,6,0,29,34,85.3,7,28,1,5,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Marc-André ter Stegen,1,GER,GK,25-349,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,27,31,87.1,0,14,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Nélson Semedo,2,POR,RB,24-149,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Ousmane Dembélé,11,FRA,RM,20-334,12,0,0,0,0,0,0,1,0,9,0,0,1,0.0,0.0,0.0,0,0,5,5,100.0,1,5,0,1,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Paulinho,15,BRA,CM,29-263,90,0,0,0,0,0,0,0,0,80,1,1,1,0.0,0.0,0.1,1,0,72,76,94.7,1,67,3,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Philippe Coutinho,14,BRA,RM,25-306,78,0,2,0,0,1,0,0,0,66,4,0,0,0.0,0.0,0.6,3,2,44,56,78.6,7,44,7,5,3,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Samuel Umtiti,23,FRA,CB,24-151,90,1,0,0,0,1,1,0,0,49,3,1,2,0.1,0.1,0.0,0,0,39,45,86.7,3,34,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Sergi Roberto,20,ESP,RB,26-066,89,0,0,0,0,0,0,0,0,94,3,0,1,0.0,0.0,0.0,1,1,76,84,90.5,5,58,3,3,1,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Barcelona,Sergio Busquets,5,ESP,CM,29-272,90,0,0,0,0,0,0,0,0,96,5,1,2,0.0,0.0,0.1,1,0,82,88,93.2,13,65,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Andreas Pereira,11,BRA,LM,22-103,22,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.2,2,1,11,14,78.6,2,8,1,3,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Carlos Soler,18,ESP,RM,21-102,90,0,0,0,0,0,0,0,0,47,2,1,1,0.0,0.0,0.3,1,0,35,39,89.7,2,24,1,1,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Daniel Parejo,10,ESP,CM,28-363,90,1,0,1,1,2,1,0,0,85,2,1,0,0.9,0.1,0.1,4,0,66,79,83.5,10,36,3,2,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Ezequiel Garay,24,ARG,CB,31-186,90,0,0,0,0,1,0,0,0,37,2,0,0,0.1,0.1,0.0,1,0,19,24,79.2,1,9,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Gabriel Paulista,5,BRA,CB,27-139,90,0,0,0,0,0,0,1,0,39,3,2,1,0.0,0.0,0.0,0,0,28,31,90.3,0,16,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Geoffrey Kondogbia,16,CTA,CM,25-058,90,0,0,0,0,0,0,1,0,60,1,3,1,0.0,0.0,0.0,3,0,48,50,96.0,3,29,4,4,3,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Gonçalo Guedes,7,POR,LM,21-136,68,0,0,0,0,4,1,0,0,48,3,2,2,0.1,0.1,0.2,6,0,25,34,73.5,7,26,4,2,1,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,José Luis Gayà,14,ESP,LB,22-324,90,0,0,0,0,0,0,0,0,47,4,1,1,0.0,0.0,0.2,7,1,30,37,81.1,7,25,1,2,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Luciano Vietto,8,ARG,FW,24-130,20,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,11,13,84.6,0,10,0,1,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Neto,13,BRA,GK,28-269,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,12,19,63.2,0,4,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Rodrigo,19,ESP,FW,27-039,79,0,0,0,0,5,2,0,0,32,0,0,0,0.8,0.8,0.0,1,0,19,26,73.1,3,22,3,2,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Rúben Vezo,3,POR,RB,23-354,90,0,0,0,0,1,0,0,0,55,3,1,2,0.0,0.0,0.0,1,0,35,45,77.8,0,18,1,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Santi Mina,22,ESP,FW,22-128,70,0,0,0,0,2,0,0,0,25,1,0,0,0.1,0.1,0.3,4,0,16,20,80.0,1,18,2,2,2,958a070e
ESP-La Liga,1718,2018-04-14 Barcelona-Valencia,Valencia,Simone Zaza,9,ITA,FW,26-293,11,0,0,0,0,1,0,0,0,4,0,0,0,0.2,0.2,0.0,0,0,3,3,100.0,0,0,0,0,0,958a070e
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Alen Halilović,8,CRO,RW,21-300,90,0,0,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.5,2,0,31,47,66.0,3,36,3,3,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Dani Castellano,23,ESP,LB,30-163,90,0,0,0,0,0,0,0,0,66,2,3,0,0.0,0.0,0.0,2,0,44,56,78.6,6,36,8,1,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,David García,5,ESP,CB,36-048,90,0,0,0,0,1,0,0,0,62,2,2,1,0.1,0.1,0.0,0,0,47,54,87.0,5,38,1,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Erik Expósito,29,ESP,FW,21-295,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.1,2,0,12,24,50.0,1,15,0,1,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Imoh Ezekiel,14,NGA,LW,24-172,70,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.0,1,0,18,23,78.3,1,26,10,4,3,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Jairo Samperio,16,ESP,LW,24-277,20,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Javi Castellano,18,ESP,DM,30-163,90,0,0,0,0,0,0,0,0,56,0,3,2,0.0,0.0,0.0,1,0,45,49,91.8,4,35,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Jonathan Calleri,9,ARG,RB,24-203,35,0,0,0,0,3,0,0,0,18,1,0,1,0.6,0.6,0.0,1,0,8,10,80.0,2,11,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Leandro Chichizola,13,ARG,GK,28-018,90,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.0,0,0,40,55,72.7,0,37,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Matías Aguirregaray,3,URU,RB,29-013,55,0,0,0,0,0,0,0,0,35,1,2,1,0.0,0.0,0.0,0,0,18,29,62.1,0,22,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Nacho Gil,15,ESP,AM,22-217,26,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.2,3,0,17,20,85.0,0,14,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Oghenekaro Etebo,6,NGA,DM,22-156,90,0,0,0,0,2,0,0,0,58,3,1,2,0.1,0.1,0.0,0,0,42,47,89.4,10,47,1,5,4,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Tana,24,ESP,AM,27-206,64,0,0,0,0,1,0,0,0,25,2,0,0,0.0,0.0,0.0,0,0,14,19,73.7,0,18,2,1,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Las Palmas,Ximo Navarro,22,ESP,CB,28-081,90,0,0,0,0,0,0,0,0,65,2,4,2,0.0,0.0,0.0,0,0,46,52,88.5,3,43,0,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Adnan Januzaj,8,BEL,RW,23-068,81,0,0,0,0,5,2,0,0,36,0,0,0,0.9,0.9,0.6,7,0,15,23,65.2,4,31,8,1,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Aritz Elustondo,15,ESP,RB,24-017,90,0,0,0,0,0,0,0,0,63,3,3,0,0.0,0.0,0.1,3,0,36,50,72.0,3,28,4,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Asier Illarramendi,4,ESP,DM,28-037,90,0,1,0,0,1,0,1,0,76,4,6,1,0.1,0.1,0.3,4,1,59,67,88.1,7,51,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,David Zurutuza,17,ESP,DM,31-269,74,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.0,4,0,28,35,80.0,1,21,1,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Diego Llorente,3,ESP,CB,24-241,90,0,0,0,0,1,1,0,0,53,2,0,3,0.1,0.1,0.0,0,0,36,40,90.0,1,25,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Igor Zubeldia,5,ESP,DM,21-015,16,0,0,0,0,0,0,0,0,10,1,1,0,0.0,0.0,0.0,0,0,9,9,100.0,2,7,1,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Imanol Agirretxe,9,ESP,FW,31-049,23,0,0,0,0,1,0,0,0,11,0,0,0,0.6,0.6,0.0,0,0,7,8,87.5,1,5,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Juanmi,7,ESP,"LW,RW",24-329,9,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,7,1,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Kévin Rodrigues,20,POR,LB,24-040,90,0,0,0,0,1,1,0,0,75,5,1,1,0.0,0.0,0.0,1,0,48,66,72.7,1,31,2,2,2,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Mikel Oyarzabal,18,ESP,"LW,RW",20-358,90,1,0,0,0,5,4,0,0,45,2,1,0,1.0,1.0,0.3,4,0,27,32,84.4,3,36,7,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Raúl Navas,22,ESP,CB,29-338,90,0,0,0,0,2,1,0,0,58,1,1,0,0.2,0.2,0.0,2,1,41,48,85.4,0,42,0,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Sergio Canales,16,ESP,AM,27-057,90,0,0,0,0,2,1,1,0,68,1,0,0,0.1,0.1,1.2,12,0,53,64,82.8,5,47,3,1,1,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Toño Ramírez,13,ESP,GK,31-142,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,31,43,72.1,0,23,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Las Palmas-Real Sociedad,Real Sociedad,Willian José,12,BRA,FW,26-142,67,0,0,0,0,2,1,0,0,27,1,1,0,0.1,0.1,0.2,2,0,14,22,63.6,2,19,0,0,0,695f8141
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Brais Méndez,26,ESP,RW,21-097,45,0,0,0,0,1,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,12,0,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Daniel Wass,18,DEN,RM,28-318,90,0,0,0,0,1,1,0,0,48,1,1,3,0.3,0.3,0.0,1,0,25,36,69.4,3,22,1,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Emre Mor,21,TUR,LM,20-264,20,0,0,0,0,0,0,1,0,10,0,0,0,0.0,0.0,0.1,1,0,3,7,42.9,0,9,3,2,1,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Gustavo Cabral,22,ARG,CB,32-182,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,0,0,43,54,79.6,0,36,0,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Hugo Mallo,2,ESP,RB,26-296,90,0,0,0,0,0,0,1,0,67,2,2,2,0.0,0.0,0.1,1,0,32,57,56.1,3,35,1,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Iago Aspas,10,ESP,FW,30-256,90,0,0,0,0,1,1,0,0,28,0,0,0,0.2,0.2,0.3,4,0,16,24,66.7,2,16,0,1,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Jonny Castro,19,ESP,LB,24-042,90,0,0,0,0,0,0,0,0,56,4,3,0,0.0,0.0,0.0,0,0,30,40,75.0,3,29,0,1,1,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Maxi Gómez,7,URU,FW,21-243,45,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,4,7,57.1,0,7,1,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Nemanja Radoja,6,SRB,CM,25-067,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,10,15,66.7,2,9,1,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Pablo Hernández,8,CHI,"CM,LM",31-172,90,0,0,0,0,0,0,1,0,68,1,1,4,0.0,0.0,0.0,0,0,39,53,73.6,3,40,0,1,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Pione Sisto,11,DEN,"LW,LM",23-069,70,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.2,1,0,18,22,81.8,1,23,1,4,4,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Sergi Gómez,20,ESP,CB,26-017,90,0,0,0,0,1,0,0,0,72,1,1,0,0.1,0.1,0.0,1,0,52,59,88.1,3,49,2,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Sergio Álvarez,1,ESP,GK,31-254,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,1,0,33,49,67.3,0,27,0,0,0,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Celta Vigo,Stanislav Lobotka,14,SVK,CM,23-140,70,0,0,0,0,0,0,0,0,46,0,2,0,0.0,0.0,0.0,0,0,35,42,83.3,3,37,0,1,1,54ca4528
ESP-La Liga,1718,2018-04-14 Leganés-Celta Vigo,Leganés,Darko Brašanac,24,SRB,"AM,CM",26-061,11,0,0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,1,0,2,5,40.0,0,5,1,1,1,54ca4528
