,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Hoffenheim,Steven Zuber,17,SUI,LW,26-002,90,0,0,0,0,2,0,0,0,87,3,1,1,0.1,0.1,0.0,4,0,62,78,79.5,5,51,6,3,1,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Hoffenheim,Ádám Szalai,28,HUN,FW,29-253,90,0,1,0,0,1,0,1,0,34,1,0,1,0.0,0.0,0.0,1,0,15,25,60.0,1,22,0,3,1,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Aron Jóhannsson,9,USA,DM,26-282,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Fin Bartels,22,GER,FW,30-193,74,0,0,0,0,0,0,0,0,24,1,0,1,0.0,0.0,0.5,3,0,15,19,78.9,0,9,1,2,1,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Florian Kainz,7,AUT,CM,24-299,66,0,0,0,0,2,0,0,0,37,3,1,1,0.5,0.5,0.1,7,0,21,28,75.0,3,21,3,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Jiří Pavlenka,1,CZE,GK,25-127,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,0,7,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Jérôme Gondorf,8,GER,FW,29-054,16,0,0,0,0,0,0,1,0,13,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,6,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Lamine Sané,26,SEN,CB,30-150,90,0,0,0,0,1,0,0,0,43,5,3,2,0.0,0.0,0.0,0,0,19,26,73.1,1,13,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Ludwig Augustinsson,5,SWE,LW,23-120,90,0,0,0,0,1,1,0,0,38,3,0,2,0.1,0.1,0.0,1,0,21,30,70.0,0,13,1,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Max Kruse,10,GER,FW,29-153,90,0,0,0,0,3,0,0,0,45,1,0,0,0.1,0.1,0.1,4,0,26,39,66.7,2,15,2,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Maximilian Eggestein,35,GER,DM,20-254,86,0,0,0,0,2,1,1,0,52,3,2,1,0.1,0.1,0.0,2,0,29,38,76.3,3,25,2,4,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Miloš Veljković,13,SRB,CB,21-327,90,0,0,0,0,1,0,0,0,58,4,2,0,0.1,0.1,0.0,0,0,33,44,75.0,2,18,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Philipp Bargfrede,44,GER,CM,28-169,24,0,0,0,0,0,0,0,0,18,3,1,1,0.0,0.0,0.0,0,0,10,13,76.9,2,7,0,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Robert Bauer,4,GER,CB,22-132,90,0,0,0,0,0,0,1,0,57,4,2,4,0.0,0.0,0.0,0,0,35,44,79.5,2,22,3,0,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Theodor Gebre Selassie,23,CZE,RW,30-238,90,0,0,0,0,0,0,0,0,51,4,0,2,0.0,0.0,0.0,1,0,29,38,76.3,4,20,1,3,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Hoffenheim-Werder Bremen,Werder Bremen,Thomas Delaney,6,DEN,CM,25-350,90,0,0,0,0,1,0,0,0,36,6,1,0,0.1,0.1,0.0,1,0,12,20,60.0,3,6,0,1,0,7fa19f7c
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Charlison Benschop,35,CUW,FW,27-363,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,5,1,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Felipe,5,BRA,CB,30-096,90,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.0,0,0,22,29,75.9,1,20,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Felix Klaus,11,GER,RM,24-340,90,0,0,0,0,1,1,1,0,41,1,1,2,0.4,0.4,0.1,1,0,22,30,73.3,0,19,2,4,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Florian Hübner,19,GER,CB,26-171,90,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,0,0,20,31,64.5,2,21,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Julian Korb,4,GER,RB,25-151,90,0,0,0,0,0,0,1,0,59,2,1,0,0.0,0.0,0.0,1,0,32,50,64.0,5,15,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Kenan Karaman,26,TUR,LM,23-167,90,0,0,0,0,1,0,0,0,25,5,1,0,0.0,0.0,0.0,1,0,15,17,88.2,4,13,1,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Manuel Schmiedebach,8,GER,CM,28-257,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Martin Harnik,14,AUT,FW,30-070,85,1,0,0,0,1,1,0,0,31,1,3,0,0.1,0.1,0.0,2,1,13,21,61.9,2,16,1,2,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Marvin Bakalorz,6,GER,FW,27-340,17,0,0,0,0,0,0,1,0,7,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,1,0,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Matthias Ostrzolek,22,GER,LB,27-075,90,0,1,0,0,0,0,1,0,48,4,1,1,0.0,0.0,0.1,1,1,23,36,63.9,2,11,1,3,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Niclas Füllkrug,24,GER,FW,24-191,73,0,0,0,0,1,0,0,0,30,1,2,0,0.1,0.1,0.4,2,0,16,21,76.2,1,11,1,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Philipp Tschauner,1,GER,GK,31-289,90,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.0,0.0,0,0,32,43,74.4,0,19,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Pirmin Schwegler,27,SUI,CM,30-163,89,0,0,0,0,2,0,1,0,48,4,3,0,0.1,0.1,0.1,1,0,26,35,74.3,0,22,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Hannover 96,Waldemar Anton,31,GER,CM,21-030,90,0,0,0,0,0,0,0,0,51,1,2,4,0.0,0.0,0.0,1,0,31,38,81.6,6,20,0,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Abdou Diallo,4,SEN,CB,21-107,90,0,0,0,0,0,0,0,0,85,3,4,1,0.0,0.0,0.0,0,0,68,77,88.3,9,58,4,1,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Alexandru Maxim,10,ROU,AM,27-042,65,0,0,0,0,1,0,0,0,40,0,0,2,0.0,0.0,0.1,5,0,21,35,60.0,1,20,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Daniel Brosinski,18,GER,LB,29-033,90,0,0,0,0,0,0,0,0,81,7,0,1,0.0,0.0,0.1,3,0,51,71,71.8,14,34,1,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Danny Latza,6,GER,DM,27-255,90,0,0,0,0,3,1,1,0,74,5,3,1,0.1,0.1,0.1,1,0,51,61,83.6,8,45,1,1,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Fabian Frei,20,SUI,DM,28-223,90,0,0,0,0,0,0,1,0,82,2,2,2,0.0,0.0,0.0,2,0,66,75,88.0,6,49,0,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Giulio Donati,2,ITA,RB,27-195,80,0,0,0,0,1,0,0,0,66,2,2,0,0.0,0.0,0.0,0,0,45,57,78.9,1,33,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Kenan Kodro,19,BIH,RB,24-000,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,4,4,100.0,0,3,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Levin Öztunalı,8,GER,LW,21-157,25,0,0,0,0,1,1,0,0,8,0,0,0,0.1,0.1,0.1,2,0,2,7,28.6,1,4,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Pablo de Blasis,32,ARG,RW,29-196,90,0,0,0,0,2,1,0,0,47,2,0,2,0.1,0.1,0.1,2,0,31,37,83.8,5,31,2,2,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,René Adler,1,GER,GK,32-216,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,2,0,31,36,86.1,0,27,0,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Robin Quaison,7,SWE,AM,23-314,25,0,0,0,0,2,0,0,0,17,1,1,0,0.1,0.1,0.0,1,0,7,10,70.0,1,9,1,1,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Stefan Bell,16,GER,CB,25-360,90,0,0,0,0,2,1,1,0,76,1,0,1,0.1,0.1,0.0,2,0,60,66,90.9,7,52,4,0,0,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Viktor Fischer,14,DEN,LW,23-071,65,0,0,0,0,0,0,0,0,27,0,2,1,0.0,0.0,0.0,2,0,15,21,71.4,1,16,1,3,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Mainz 05-Hannover 96,Mainz 05,Yoshinori Mutō,9,JPN,FW,25-035,90,0,0,0,0,2,1,0,0,24,1,0,2,0.1,0.1,0.0,2,0,7,14,50.0,0,14,0,3,1,09cec3e9
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Bruma,17,POR,FW,22-299,15,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.1,1,0,15,23,65.2,2,21,5,4,4,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Dayot Upamecano,5,FRA,CB,18-296,90,0,0,0,0,0,0,0,0,100,1,2,1,0.0,0.0,0.0,0,0,76,93,81.7,6,70,2,4,4,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Emil Forsberg,10,SWE,AM,25-300,45,0,0,0,0,3,0,0,0,31,1,0,0,0.2,0.2,0.0,6,0,15,25,60.0,1,21,1,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Jean-Kévin Augustin,29,FRA,DM,20-064,15,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,0,0,3,3,100.0,0,4,0,1,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Konrad Laimer,27,AUT,DM,20-084,75,0,0,0,0,1,0,0,0,64,2,1,3,0.0,0.0,0.0,0,0,43,52,82.7,14,35,0,1,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Lukas Klostermann,16,GER,"LB,RB",21-077,90,0,0,0,0,1,0,0,0,75,4,4,3,0.0,0.0,0.0,2,0,52,63,82.5,6,31,3,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Marcel Halstenberg,23,GER,LB,25-326,45,0,0,0,0,1,0,1,0,41,1,1,0,0.1,0.1,0.0,1,0,26,34,76.5,6,24,2,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Marcel Sabitzer,7,AUT,AM,23-155,90,0,0,0,0,3,2,0,0,79,5,3,0,0.1,0.1,0.0,0,0,52,67,77.6,5,41,4,1,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Naby Keïta,8,GUI,"DM,AM",22-190,90,0,0,0,0,1,1,1,0,72,5,2,1,0.5,0.5,0.2,5,0,32,51,62.7,5,49,7,10,5,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Péter Gulácsi,32,HUN,GK,27-105,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,28,33,84.8,0,23,0,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Stefan Ilsanker,13,AUT,"RB,DM",28-093,90,0,0,0,0,0,0,0,0,72,1,1,1,0.0,0.0,0.0,0,0,54,64,84.4,7,35,2,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Timo Werner,11,GER,FW,21-166,90,0,0,0,0,1,0,0,0,30,2,0,1,0.0,0.0,0.5,0,0,15,20,75.0,1,11,1,2,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Willi Orban,4,HUN,CB,24-289,90,0,0,0,0,0,0,0,0,93,3,2,1,0.0,0.0,0.0,0,0,76,84,90.5,6,54,0,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,RB Leipzig,Yussuf Poulsen,9,DEN,FW,23-065,75,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.0,0.0,3,0,16,26,61.5,1,17,1,2,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Amine Harit,25,MAR,LW,20-062,78,0,1,0,0,0,0,0,0,23,5,0,2,0.0,0.0,0.6,5,2,10,14,71.4,0,15,2,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Bastian Oczipka,24,GER,LM,28-219,90,0,0,0,0,0,0,0,0,63,2,4,0,0.0,0.0,0.1,3,0,32,52,61.5,7,32,2,4,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Daniel Caligiuri,18,ITA,RM,29-216,90,0,0,0,0,1,0,0,0,60,6,2,2,0.1,0.1,0.0,0,0,30,42,71.4,2,22,0,2,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Fabian Reese,16,GER,FW,19-263,28,0,0,0,0,1,0,0,0,15,0,1,1,0.1,0.1,0.0,0,0,9,10,90.0,1,9,1,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Franco Di Santo,9,ARG,FW,28-134,62,0,0,0,0,2,0,0,0,27,1,0,0,0.3,0.3,0.0,3,1,10,20,50.0,2,17,4,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Leon Goretzka,8,GER,CM,22-194,90,0,0,0,0,1,1,0,0,58,5,4,6,0.0,0.0,0.1,3,0,21,34,61.8,2,22,1,2,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Matija Nastasić,5,SRB,CB,24-144,90,0,0,0,0,0,0,0,0,45,2,2,0,0.0,0.0,0.0,0,0,31,36,86.1,0,26,0,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Max Meyer,7,GER,LW,21-335,2,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,1,0,2,2,100.0,0,2,0,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Nabil Bentaleb,10,ALG,CM,22-268,90,1,0,1,1,2,2,1,0,60,6,2,0,0.8,0.0,0.0,2,1,24,43,55.8,1,21,0,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Naldo,29,BRA,CB,34-343,90,0,0,0,0,0,0,0,0,51,1,2,2,0.0,0.0,0.0,1,0,26,33,78.8,0,17,0,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Ralf Fährmann,1,GER,GK,28-326,90,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,0,0,14,25,56.0,0,10,0,0,0,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Thilo Kehrer,20,GER,CB,20-332,90,0,0,0,0,1,0,0,0,44,7,4,2,0.0,0.0,0.0,1,0,20,25,80.0,2,20,0,2,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Weston McKennie,2,USA,RW,18-356,12,0,0,0,0,0,0,1,0,8,1,0,1,0.0,0.0,0.0,0,0,2,6,33.3,1,2,0,1,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Schalke 04-RB Leipzig,Schalke 04,Yevhen Konoplyanka,11,UKR,RW,27-324,88,1,0,0,0,2,1,0,0,27,1,0,0,0.5,0.5,0.3,1,0,11,16,68.8,3,21,1,7,1,c516f9b3
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Christian Pulisic,22,USA,RW,18-335,85,1,1,0,0,1,1,0,0,41,1,1,1,0.0,0.0,0.5,3,1,23,31,74.2,5,35,5,5,2,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Dan-Axel Zagadou,2,FRA,LB,18-077,77,0,0,0,0,1,0,0,0,78,3,2,1,0.1,0.1,0.0,4,1,51,66,77.3,13,28,1,2,2,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Felix Passlack,30,GER,LB,19-082,13,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,8,9,88.9,2,5,1,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Gonzalo Castro,27,GER,RM,30-069,90,0,1,0,0,2,0,0,0,69,2,2,0,0.1,0.1,0.1,6,1,53,64,82.8,8,35,0,1,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Mahmoud Dahoud,19,GER,LM,21-230,30,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,14,15,93.3,3,10,0,3,2,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Marc Bartra,5,ESP,CB,26-216,90,1,0,0,0,1,1,0,0,111,1,1,1,0.0,0.0,0.0,0,0,74,100,74.0,13,50,2,1,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Mario Götze,10,GER,LM,25-077,60,0,1,0,0,2,2,0,0,46,2,1,0,0.1,0.1,0.0,3,2,33,41,80.5,5,24,2,1,1,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Maximilian Philipp,20,GER,LW,23-171,90,0,0,0,0,2,0,0,0,31,2,0,0,0.1,0.1,0.1,2,0,19,24,79.2,5,21,2,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Nuri Şahin,8,TUR,CM,28-348,90,0,0,0,0,0,0,0,0,78,4,3,1,0.0,0.0,0.1,2,0,52,68,76.5,3,24,0,2,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Pierre-Emerick Aubameyang,17,GAB,FW,28-062,90,1,0,0,0,4,1,0,0,49,1,0,2,0.5,0.5,0.1,2,0,27,36,75.0,3,29,2,2,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Roman Bürki,38,SUI,GK,26-278,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,35,46,76.1,0,30,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Shinji Kagawa,23,JPN,RW,28-155,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Sokratis Papastathopoulos,25,GRE,CB,29-071,90,0,0,0,0,0,0,0,0,110,1,0,1,0.0,0.0,0.0,2,0,89,106,84.0,4,76,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Dortmund,Łukasz Piszczek,26,POL,RB,32-077,90,0,0,0,0,0,0,0,0,95,2,2,1,0.0,0.0,0.0,1,1,74,88,84.1,4,35,2,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Daniel Didavi,11,GER,AM,27-179,68,0,0,0,0,1,0,0,0,28,2,0,0,0.1,0.1,0.1,5,0,11,22,50.0,1,16,1,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Ignacio Camacho,4,ESP,DM,27-107,90,0,0,0,0,0,0,0,0,49,6,4,3,0.0,0.0,0.0,1,0,19,34,55.9,5,10,0,1,1,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Jakub Błaszczykowski,16,POL,RW,31-248,42,0,0,0,0,0,0,0,0,13,2,0,2,0.0,0.0,0.0,2,0,4,7,57.1,2,5,0,1,1,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Josuha Guilavogui,23,FRA,DM,26-334,32,0,0,0,0,0,0,0,0,10,1,2,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Kaylen Hinds,32,ENG,LW,19-203,90,0,0,0,0,0,0,0,0,23,1,1,1,0.0,0.0,0.0,0,0,9,15,60.0,2,9,0,3,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Koen Casteels,1,BEL,GK,25-055,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,11,32,34.4,0,10,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Landry Dimata,9,BEL,RW,19-352,48,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,2,0,9,11,81.8,2,14,1,1,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Mario Gómez,33,GER,FW,32-040,90,0,0,0,0,4,0,0,0,22,0,0,1,0.2,0.2,0.1,1,0,8,15,53.3,1,5,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Maximilian Arnold,27,GER,AM,23-084,22,0,0,0,0,0,0,0,0,14,2,0,0,0.0,0.0,0.0,0,0,5,9,55.6,1,6,0,2,2,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Ohis Felix Uduokhai,17,GER,CB,19-344,90,0,0,0,0,0,0,0,0,43,4,3,1,0.0,0.0,0.0,1,0,19,34,55.9,2,12,0,2,1,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Paul Verhaegh,3,NED,RB,33-352,90,0,0,0,0,0,0,0,0,42,2,2,1,0.0,0.0,0.0,0,0,18,33,54.5,1,5,1,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Riechedly Bazoer,6,CUW,DM,20-311,58,0,0,0,0,1,0,0,0,21,0,1,0,0.0,0.0,0.0,1,0,9,15,60.0,1,9,0,3,2,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Robin Knoche,31,GER,CB,25-089,90,0,0,0,0,0,0,0,0,40,0,1,2,0.0,0.0,0.0,0,0,12,30,40.0,2,1,0,0,0,10673af1
GER-Bundesliga,1718,2017-08-19 Wolfsburg-Dortmund,Wolfsburg,Yannick Gerhardt,13,GER,LB,23-159,90,0,0,0,0,1,0,0,0,64,3,4,3,0.1,0.1,0.0,0,0,30,49,61.2,1,7,1,0,0,10673af1
GER-Bundesliga,1718,2017-08-20 Freiburg-Eint Frankfurt,Eintracht Frankfurt,Branimir Hrgota,31,SWE,CM,24-220,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,1,a3858878
GER-Bundesliga,1718,2017-08-20 Freiburg-Eint Frankfurt,Eintracht Frankfurt,Daichi Kamada,40,JPN,FW,21-015,66,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,10,12,83.3,1,16,2,0,0,a3858878
GER-Bundesliga,1718,2017-08-20 Freiburg-Eint Frankfurt,Eintracht Frankfurt,Danny da Costa,24,GER,CB,24-038,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,1,0,0,0,a3858878
GER-Bundesliga,1718,2017-08-20 Freiburg-Eint Frankfurt,Eintracht Frankfurt,David Abraham,19,ARG,CB,31-036,90,0,0,0,0,0,0,0,0,59,2,1,0,0.0,0.0,0.0,0,0,31,44,70.5,5,28,0,0,0,a3858878
